HP,altitude,armors,autonomy,avail,cost,country,damageToStun,ecmModifier,fuelCapacity,inst_num,isAmphibious,isCV,isPrototype,isTransport,maxCards,maxSpeed,movementType,name,numWeapons,opticRangeAirborne_vsGround,opticRange_vsGround,opticRange_vsHeli,opticRange_vsPlane,opticRange_vsShip,opticStrengthSEAD_vsGround,opticStrength_vsAir,opticStrength_vsGround,opticStrength_vsShip,otanId,pactId,purple,roadSpeed,sailingSubType,sizeModifier,specs,stealth,tab,training,transporterOf,transports,turnData,upgradeRequireId,upgrades,verticalSpeed,weapon10_TAmmunition_ID,weapon10_ammoPool,weapon10_hasStab,weapon10_totalAmmo,weapon10_turret,weapon10_turretArc,weapon10_turretFacing,weapon10_turretSpeed,weapon10_turretType,weapon10_uiPosition,weapon1_TAmmunition_ID,weapon1_ammoPool,weapon1_hasStab,weapon1_totalAmmo,weapon1_turret,weapon1_turretArc,weapon1_turretFacing,weapon1_turretSpeed,weapon1_turretType,weapon1_uiPosition,weapon2_TAmmunition_ID,weapon2_ammoPool,weapon2_hasStab,weapon2_totalAmmo,weapon2_turret,weapon2_turretArc,weapon2_turretFacing,weapon2_turretSpeed,weapon2_turretType,weapon2_uiPosition,weapon3_TAmmunition_ID,weapon3_ammoPool,weapon3_hasStab,weapon3_totalAmmo,weapon3_turret,weapon3_turretArc,weapon3_turretFacing,weapon3_turretSpeed,weapon3_turretType,weapon3_uiPosition,weapon4_TAmmunition_ID,weapon4_ammoPool,weapon4_hasStab,weapon4_totalAmmo,weapon4_turret,weapon4_turretArc,weapon4_turretFacing,weapon4_turretSpeed,weapon4_turretType,weapon4_uiPosition,weapon5_TAmmunition_ID,weapon5_ammoPool,weapon5_hasStab,weapon5_totalAmmo,weapon5_turret,weapon5_turretArc,weapon5_turretFacing,weapon5_turretSpeed,weapon5_turretType,weapon5_uiPosition,weapon6_TAmmunition_ID,weapon6_ammoPool,weapon6_hasStab,weapon6_totalAmmo,weapon6_turret,weapon6_turretArc,weapon6_turretFacing,weapon6_turretSpeed,weapon6_turretType,weapon6_uiPosition,weapon7_TAmmunition_ID,weapon7_ammoPool,weapon7_hasStab,weapon7_totalAmmo,weapon7_turret,weapon7_turretArc,weapon7_turretFacing,weapon7_turretSpeed,weapon7_turretType,weapon7_uiPosition,weapon8_TAmmunition_ID,weapon8_ammoPool,weapon8_hasStab,weapon8_totalAmmo,weapon8_turret,weapon8_turretArc,weapon8_turretFacing,weapon8_turretSpeed,weapon8_turretType,weapon8_uiPosition,weapon9_TAmmunition_ID,weapon9_ammoPool,weapon9_hasStab,weapon9_totalAmmo,weapon9_turret,weapon9_turretArc,weapon9_turretFacing,weapon9_turretSpeed,weapon9_turretType,weapon9_uiPosition,year
10,,2|1|1|1,500,0|5|0|0|0,115,NK,300,,450,17948,true,true,,,1,65,tracked,#command VTT-323 JIHWE-CHA,2,,3500,4900,5600,14000,,40,80,80,,118,,110,,,ARM|MAR|MEC|SUP,1,LOG,,,19272,286.48,17971,17952,,,,,,,,,,,,78421,0,true,288,0,360|45|-10,,150,turret,0,78422,0,true,288,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970
10,,2|2|1|1,660,0|10|7|0|0,20,US,300,,300,18260,true,,,,2,100,wheeled,LAV-25A3 ASV #reco1,3,,3500,4900,5600,14000,,40,120,120,223,,,150,,,AIR|MAR|MEC|MOT|SUP,1.5,REC,,,19251,171.89,,18377,,,,,,,,,,,,77919,0,true,56,0,360|25|-10,,80,turret,0,77920,0,true,56,0,360|25|-10,,80,turret,0,77921,1,true,120,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984
10,,0.4|0.4|0.4|0.4,,0|0|10|7|0,30,FR,300,,,18281,,,true,,1,45,foot,LÉGIONNAIRES,4,,3500,4900,5600,14000,,40,80,80,237,,,,,-0.2,AIR|MAR|MOT,2,INF,Shock,,19109|19113|18347|18357|18356|18360|19471|19476|19475,,,,,,,,,,,,,,,122609,0,true,180,0,,,,infantry,0,122611,0,true,180,0,,,,infantry,0,77963,1,,9,1,,,,infantry,1,122617,2,true,50,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,2|2|1|1,600,0|4|0|0|0,120,URSS,300,,500,17811,true,true,,,1,65,tracked,#command BMP-2K,2,,3500,4900,5600,14000,,40,80,80,,43,,110,,,ARM|MEC|SUP,1,LOG,,,,171.89,,17966,,,,,,,,,,,,78148,1,true,68,0,360|25|-10,,80,turret,1,78149,1,true,68,0,360|25|-10,,80,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
10,,18|9|3|3,450,0|6|4|0|0,110,ROK,300,,2040,18434,,,true,,1,75,tracked,T-80U,4,,3500,4900,5600,14000,,20,80,80,355,,,110,,,ARM|SUP,1,TNK,,,,286.48,,,,,,,,,,,,,,84067,0,true,30,0,360|25|-10,,50,turret,0,84068,0,true,24,0,360|25|-10,,50,turret,0,79060,2,true,6,0,360|25|-10,,50,turret,2,77484,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996
10,,1|1|1|1,450,0|6|4|0|0,70,URSS,300,,600,18997,,,,,2,65,tracked,9K331 TOR-M1,1,,3500,4900,10500,14000,,300,60,60,,336,,110,,,ARM|MEC|SUP,1,SUP,,,,171.89,,19051,,,,,,,,,,,,84262,0,,8,0,360|45|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
10,,1|1|1|1,600,0|16|12|0|0,20,FR,300,,120,18395,true,,,,2,95,wheeled,VBL MILAN,2,,3500,4900,5600,14000,,40,60,60,322,,,150,,-0.1,AIR|MAR|MEC|MOT|SUP,1,VHC,,,19251,171.89,18394,18599,,,,,,,,,,,,77963,0,,6,0,360|75|-10,,80,turret,0,77717,1,true,100,1,180|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974
10,,1|0.8|0.8|0.8,500,0|0|0|1|0,130,FR,300,,600,18399,,,,,2,45,tracked,M270A1 LRU,1,,3500,4900,5600,14000,,10,45,40,326,,,110,,0.05,ARM|SUP,1,SUP,,,,343.77,,,,,,,,,,,,,,81257,0,,12,0,180|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
10,,1|0.8|0.8|0.8,850,0|0|1|0|0,140,FIN,300,,1000,18671,,,true,,2,60,wheeled,MBRL SMERCH,1,,3500,4900,5600,14000,,10,45,40,1170,848,true,150,,0.05,MOT|SUP,1,SUP,,,,401.07,18670,,,,,,,,,,,,,78113,0,,12,0,180|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
10,1250,0.6|0.6|0.6|0.6,120,0|4|0|0|3,70,FR,300,-0.2,4000,19717,,,,,2,900,plane,MIRAGE F1CT,3,4900,4550,4900,31500,7000,500,300,,60,758,,,,,,AIR|ARM|MEC|MOT|SUP,1.25,AIR,,,,400,19719,,,,,,,,,,,,,87488,0,true,60,0,16|8|-5,,,fixed,0,88450,2,true,2,1,80|30|-30,,,fixed,2,88994,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
10,,2|2|1|1,600,24|20|16|12|8,15,DAN,300,,500,17815,true,,,true,3,65,tracked,BORAGH AICV,2,,3500,4900,5600,14000,,20,60,60,,46,,110,,,ARM|MAR|MEC|SUP,1,VHC,,18081|18827|18828,19272,171.89,,18810,,,,,,,,,,,,78137,1,true,68,0,360|25|-10,,80,turret,1,78138,1,true,68,0,360|25|-10,,80,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
10,,0.4|0.4|0.4|0.4,,0|0|0|8|6,40,CHI,300,,,17932,,,,,1,45,foot,JIĀO LÓNG,4,,3500,4900,5600,14000,,40,80,80,,623,,,,-0.2,AIR|MAR|MOT,2,INF,Elite,,19142|17860|17855|19443|19519|19517|19362,,,,,,,,,,,,,,,121573,0,true,160,0,,,,infantry,0,121575,0,true,160,0,,,,infantry,0,78860,1,,8,1,,,,infantry,1,78937,2,False,36,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,0.4|0.4|0.4|0.4,,0|0|0|8|6,30,US,300,,,18016,,,,,2,45,foot,DELTA FORCE,5,,3500,4900,5600,14000,,40,80,80,106,,,,,-0.2,AIR|MAR|MEC|MOT,2,INF,Elite,,18481|19108|17777|17916|18318|19505|19333|19325|19500|19326,,,,,,,,,,,,,,,124078,0,true,160,0,,,,infantry,0,124080,0,true,160,0,,,,infantry,0,77892,1,,8,1,,,,infantry,1,121704,1,,8,1,,,,infantry,-1,124074,2,true,50,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,2|1|1|1,750,0|16|12|0|0,25,DAN,300,,300,18084,,,,,2,75,tracked,SAYYAD MLRS,1,,3500,4900,5600,14000,,20,60,60,,141,,110,,-0.1,ARM|MEC|MOT|SUP,1,VHC,,,19272,229.18,18799,18800,,,,,,,,,,,,78308,0,true,44,0,20|20|-15,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957
5,,0.8|0.8|0.8|0.8,800,24|20|16|12|8,5,ROK,300,,220,18209,,,,true,1,50,wheeled,K511A1,0,,3500,4900,5600,14000,,20,60,60,203,,,150,,,AIR|ARM|MAR|MEC|MOT|SUP,1,VHC,,18710|17929|18704|18699|18712,,229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970
10,,2|1|1|1,600,0|12|8|0|0,15,URSS,300,,460,17851,true,,,,2,65,tracked,BRM-1K #reco1,2,,3500,4900,5600,14000,,40,120,120,,73,,110,,,ARM|MAR|MEC|MOT|SUP,1.5,REC,,,19272,171.89,,18623,,,,,,,,,,,,78053,0,true,20,0,360|25|-10,,30,turret,0,78054,0,true,20,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
10,,18|10|5|4,550,0|0|3|2|0,165,UK,300,,1950,17951,,true,,,1,55,tracked,#command CMD CHALLENGER 1 Mk.4,3,,3500,4900,5600,14000,,40,80,80,72,,,110,,0.05,ARM|MEC|SUP,1,LOG,,,,343.77,18057,,,,,,,,,,,,,79196,0,true,64,0,360|25|-10,,30,turret,0,79197,0,true,64,0,360|25|-10,,30,turret,0,77911,1,true,400,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,,0.4|0.4|0.4|0.4,,0|0|6|4|0,20,FIN,300,,,18845,,,,,2,37.5,foot,GHATAK #reco2,5,,3500,4900,5600,14000,,40,170,170,1200,878,true,,,-0.2,AIR|MOT|SUP,2.5,REC,Shock,,19175|19150|19485|19433|19411,,,,,,,,,,,,,,,82514,0,true,120,0,,,,infantry,0,82515,0,true,120,0,,,,infantry,0,77892,1,,6,1,,,,infantry,1,121704,1,,6,1,,,,infantry,-1,120545,2,,50,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
6,,0.8|0.8|0.8|0.8,460,20|16|12|8|6,15,US,300,,1500,19504,,,,true,5,220,heli,UH-1N TWIN HUEY,1,4900,3500,5600,5600,14000,,80,60,60,678,,,,,-0.05,AIR|MAR|MOT,1,HEL,,17786|18831|19092|18254|18740|19095|19096|18253|19094,,,,,40,,,,,,,,,,,80889,0,true,180,0,80|45|-30,90,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
6,,0.8|0.8|0.8|0.8,575,0|6|4|0|0,80,DAN,300,,1500,19363,,,,,2,280,heli,TOOFAN 2,4,4900,3500,5600,5600,14000,,80,80,80,,462,,,,-0.05,AIR|ARM|MAR|MEC|MOT|SUP,1,HEL,,,,,,19487,50,,,,,,,,,,,85690,1,true,90,0,220|10|-75,,120,turret,1,85691,1,true,90,0,220|10|-75,,120,turret,1,85704,2,true,38,1,20|20|-15,,,fixed,2,122436,0,true,8,2,90|20|-30,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967
15,1500,0.6|0.6|0.6|0.6,195,0|0|1|0|0,200,CHI,300,-0.3,6500,19698,,,,,2,750,plane,H-6J,1,4900,3500,4900,31500,14000,,300,,60,,573,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,NAV,,,,450,,,,,,,,,,,,,,89488,2,true,6,0,80|30|-30,,,fixed,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
10,,1|1|1|1,450,0|4|3|0|0,95,URSS,300,,600,19051,,,,,2,65,tracked,9K332 TOR-M2,1,,3500,4900,10500,14000,,300,60,60,,368,,110,,,ARM|MEC|SUP,1,SUP,,,,171.89,18997,,,,,,,,,,,,,120752,0,true,16,0,360|45|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
2,,0.4|0.4|0.4|0.4,,0|6|4|0|0,30,CHI,300,,,17935,,,,,1,22.5,foot,FǍN TǍNKÈ HJ-12,3,,3500,4900,5600,14000,,40,80,80,,108,,,,-0.2,AIR|ARM|MAR|MEC|MOT|SUP,2.5,INF,Regular,,19010|19142|17860|19023|19041|17801|19008|19177|19443|19362,,19091,,,,,,,,,,,,,78850,0,true,16,0,,,,infantry,0,78851,0,true,16,0,,,,infantry,0,121583,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,2|2|1|1,700,0|6|4|0|0,75,CHI,300,,600,17938,,,,,1,100,wheeled,PGL-625,3,,3500,4900,10500,14000,,300,60,60,,649,,150,,0.05,MOT|SUP,1,SUP,,,,343.77,18607,,,,,,,,,,,,,121667,0,,68,0,360|75|-10,,60,turret,0,122173,0,,68,0,360|75|-10,,60,turret,0,121674,1,true,8,1,360|75|-10,,80,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
10,,10|4|2|2,500,0|12|8|0|0,30,US,300,,1500,18463,,,,,2,50,tracked,M728A1 CEV,2,,3500,4900,5600,14000,,20,60,60,378,,,110,,0.05,ARM|MEC|SUP,1,VHC,,,19251,286.48,,,,,,,,,,,,,,79138,1,,20,0,360|25|-10,,30,turret,1,77688,2,true,60,1,360|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965
10,,2|1|1|1,500,0|8|6|0|0,35,NK,300,,300,19073,true,,true,,2,80,wheeled,CH'UNMA HWASONGCHONG #reco2,3,,3500,4900,5600,14000,,80,170,170,,383,,150,,,AIR|MAR|MOT|SUP,1.5,REC,,,19272,171.89,17844,,,,,,,,,,,,,78421,0,true,300,0,360|25|-10,,30,turret,0,78422,0,true,300,0,360|25|-10,,30,turret,0,79642,1,true,4,1,360|75|-10,,60,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
10,,2|2|1|1,1000,16|12|8|6|4,30,FIN,300,,540,19153,,,true,true,1,120,wheeled,KALYANI M4 #reco1,2,,3500,4900,5600,14000,,20,120,120,1130,808,true,150,,,MOT|SUP,1.5,VHC,,18032,,171.89,,,,,,,,,,,,,,124103,0,true,150,0,360|45|-10,,150,turret,0,82638,1,,4,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
5,,0.4|0.4|0.4|0.4,,0|3|0|0|0,100,ROK,300,,,18699,,true,,,1,30,foot,#command BONBU,3,,3500,4900,5600,14000,,40,80,80,436,,,,,-0.2,AIR|MAR|MEC|MOT|SUP,2,LOG,Regular,,18209|18211|18212|18188|18204|19508|19502,,,,,,,,,,,,,,,123222,0,true,40,0,,,,infantry,0,123224,0,true,40,0,,,,infantry,0,123242,2,,50,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,2|2|1|1,500,16|12|8|6|4,35,US,300,,200,18318,,,true,true,1,100,wheeled,STRYKER ICV CROWS-J,2,,3500,4900,5600,14000,,40,80,80,259,,,150,,,MOT,1,VHC,,18721|18831|18016|17773|19077,,171.89,,,,,,,,,,,,,,79635,0,true,165,0,360|45|-10,,150,turret,0,122025,1,,4,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984
10,1000,0.6|0.6|0.6|0.6,180,0|3|0|2|0,115,RFA,300,-0.2,6000,19789,,,,,1,900,plane,TORNADO IDS,3,4900,3500,4900,31500,7000,,300,,60,786,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,350,,19571,,,,,,,,,,,,89628,0,true,60,0,16|8|-5,,,fixed,0,89709,2,true,2,1,,,,bomber,2,87244,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979
10,,2|1|1|1,600,0|16|12|0|0,30,NK,300,,350,17862,,,true,,1,80,wheeled,TYPE 109 FSV,2,,3500,4900,5600,14000,,40,80,80,,82,,150,,,AIR|MAR|MOT|SUP,1,VHC,,,19272,343.77,,19056,,,,,,,,,,,,123330,0,true,27,0,360|25|-10,,50,turret,0,79819,2,true,80,1,45|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020
10,,11|6|4|3,500,0|16|12|0|0,40,DAN,300,,890,18237,,,,,2,50,tracked,MOBAREZ,3,,3500,4900,5600,14000,,20,60,60,,162,,110,,,ARM|MAR|MEC|MOT,1,TNK,,,19272,343.77,18236,,,,,,,,,,,,,79247,0,true,41,0,360|25|-10,,30,turret,0,79248,0,true,41,0,360|25|-10,,30,turret,0,77911,1,true,300,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
10,,11|6|3|3,400,0|20|16|0|0,40,UK,300,,890,18002,,,,,2,50,tracked,CHIEFTAIN Mk.11,3,,3500,4900,5600,14000,,20,80,80,103,,,110,,,ARM|MAR|MEC|MOT|SUP,1,TNK,,,,343.77,,,,,,,,,,,,,,79253,0,true,41,0,360|25|-10,,30,turret,0,79254,0,true,41,0,360|25|-10,,30,turret,0,77911,1,true,300,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967
10,,1|1|1|1,660,0|8|6|0|0,50,US,300,,300,18381,true,,,,2,100,wheeled,LAV-AD,3,,3500,4900,10500,14000,,120,60,60,310,,,150,,,MAR|MOT|SUP,1,SUP,,,19251,171.89,,18383,,,,,,,,,,,,121289,0,true,90,0,360|75|-10,,80,turret,0,122179,0,true,90,0,360|75|-10,,80,turret,0,121383,2,true,8,1,360|75|-10,,80,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
10,,2|1|1|1,600,24|20|16|12|8,10,FIN,300,,450,17808,true,,,true,3,65,tracked,BMP-I,2,,3500,4900,5600,14000,,20,60,60,1124,802,true,110,,,ARM|MEC|SUP,1,VHC,,18663|18662|18726|18142|18173|18174|18641,,171.89,,17817,,,,,,,,,,,,78118,0,true,40,0,360|25|-10,,30,turret,0,78119,0,true,40,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981
10,,17|9|5|4,550,0|10|7|0|0,80,UK,300,,1950,17989,,,true,,2,55,tracked,CHALLENGER 1 Mk.3,3,,3500,4900,5600,14000,,20,80,80,93,,,110,,0.05,ARM|MAR|MEC|SUP,1,TNK,,,19251,343.77,,17992,,,,,,,,,,,,79178,0,true,64,0,360|25|-10,,30,turret,0,79179,0,true,64,0,360|25|-10,,30,turret,0,77911,1,true,400,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
10,,4|2|1|1,600,0|6|4|0|0,70,CHI,300,,200,19070,true,,true,,2,100,wheeled,ZTL-11 CRV #reco2,4,,3500,4900,5600,14000,,40,170,170,,380,,150,,,MAR|MOT|SUP,1.5,REC,,,19272,171.89,19011,17792,,,,,,,,,,,,121661,0,true,30,0,360|25|-10,,40,turret,0,121663,0,true,30,0,360|25|-10,,40,turret,0,121549,2,true,4,0,360|25|-10,,40,turret,2,78090,1,true,50,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
10,,10|5|2|2,600,0|0|1|0|0,140,URSS,300,,1250,18977,,,true,,1,55,tracked,TOS-1A SOLNTSEPYOK,1,,3500,4900,5600,14000,,10,45,40,,330,,110,,0.05,ARM|SUP,1,SUP,,,,286.48,,,,,,,,,,,,,,84158,0,,24,0,180|75|,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988
10,,5|3|2|2,500,0|4|3|0|0,90,CHI,300,,300,19012,,,true,,2,65,tracked,ZBD-04A HJ-10,2,,3500,4900,5600,14000,,40,80,80,,341,,110,,-0.1,ARM|MEC|SUP,1,VHC,,,,171.89,19141,,,,,,,,,,,,,121653,0,true,8,0,360|25|-10,,30,turret,0,123683,0,true,8,0,360|25|-10,,30,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
5,,0.8|0.8|0.8|0.8,650,24|20|16|12|8,5,DAN,300,,100,19239,,,,true,1,50,wheeled,NEYNAVA,0,,3500,4900,5600,14000,,20,60,60,,441,,150,,,AIR|ARM|MAR|MEC|MOT|SUP,1,VHC,,18221|18229|18681,,229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
8,,1|1|0.8|0.8,550,0|2|0|1|0,130,CHI,300,,1500,19402,,,true,,1,280,heli,Z-10U,3,4900,3500,5600,5600,14000,,80,80,80,,483,,,,,AIR|MOT,1,HEL,,,,,19516,,75,,,,,,,,,,,121949,1,true,40,0,220|30|-75,,120,turret,1,121951,1,true,40,0,220|30|-75,,120,turret,1,122958,0,true,8,1,16|10|-20,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
5,,0.4|0.4|0.4|0.4,,0|8|6|0|0,15,FR,300,,,18134,,,,,2,30,foot,HUSSARDS #reco2,4,,3500,4900,5600,14000,,40,170,170,156,,,,,-0.2,AIR|ARM|MEC|MOT|SUP,2.5,REC,Regular,,19122|19109|19113|18347|18357|17725|19471|19476|19327,,,,,,,,,,,,,,,77567,0,true,40,0,,,,infantry,0,77568,0,true,40,0,,,,infantry,0,122629,1,,30,1,,,,infantry,1,122627,1,,30,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,0.4|0.4|0.4|0.4,,0|16|12|0|0,15,FIN,300,,,18219,,,,,2,37.5,foot,JAK LI,5,,3500,4900,5600,14000,,40,80,80,1190,868,true,,,-0.2,AIR|MOT,2,INF,Regular,,19150|19155|19485|19433|19411,,,,,,,,,,,,,,,124048,0,true,120,0,,,,infantry,0,124050,0,true,120,0,,,,infantry,0,77892,1,,9,1,,,,infantry,1,121704,1,,9,1,,,,infantry,-1,124028,2,,180,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
10,,1|1|0.8|0.8,500,0|10|7|0|0,30,UK,300,,500,19002,true,,,,2,50,tracked,TRACKED RAPIER FSC,1,,3500,4900,10500,14000,,300,60,60,499,,,110,,,ARM|MAR|MEC|MOT|SUP,1,SUP,,,19251,171.89,,18724,,,,,,,,,,,,84301,0,,8,0,360|75|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978
10,750,0.6|0.6|0.6|0.6,90,6|0|0|4|0,35,CHI,300,0,3000,19781,,,true,,1,750,plane,J-6W,1,4900,3500,4900,31500,7000,,150,,60,,612,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,400,,19649,,,,,,,,,,,,88564,2,true,2,0,,,,bomber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
10,,0.8|0.8|0.8|0.8,850,0|3|2|0|0,95,UK,300,,1500,18724,,,true,,2,65,wheeled,SKY SABRE,1,,3500,4900,10500,14000,,300,60,60,842,,,150,,0.05,ARM|MAR|MEC|MOT|SUP,1,SUP,,,19251,171.89,19002,,,,,,,,,,,,,123790,0,,8,0,360|75|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
